Season,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Attendance,Top Team Scorer,Goalkeeper,Notes
2009-2010,GR,sctRangers,6,0,2,4,4,13,-9,2,"41,323","Madjid Bougherra,Nacho Novo... -1",Allan McGregor
2008-2009,W,esBarcelona,15,8,6,2,36,14,+22,30,"72,869",Lionel Messi-9,Víctor Valdés
2008-2009,F,engManchester Utd,13,6,7,1,18,8,+10,25,"80,888","Dimitar Berbatov,Cristiano Ronaldo... -4",Edwin van der Sar
2008-2009,SF,engArsenal,14,7,3,4,23,11,+12,24,"59,469","Emmanuel Adebayor,Robin van Persie-5",Manuel Almunia
2008-2009,SF,engChelsea,12,5,6,1,20,13,+7,21,"39,612",Didier Drogba-5,Petr Čech
2008-2009,QF,engLiverpool,12,7,4,1,22,12,+10,25,"42,018",Steven Gerrard-7,Pepe Reina
2008-2009,QF,deBayern Munich,10,6,3,1,25,10,+15,21,"65,200",Miroslav Klose-7,Michael Rensing
2008-2009,QF,ptPorto,10,4,3,3,13,13,0,15,"43,420",Lisandro López-6,Helton Arruda
2008-2009,QF,esVillarreal,10,3,5,2,13,13,0,14,"24,700",Joseba Llorente-4,Diego López
2008-2009,R16,grPanathinaikos,12,6,3,3,16,11,+5,21,"62,230",Vangelis Mantzios-4,Mario Galinović
2008-2009,R16,esAtlético Madrid,10,4,5,1,15,7,+8,17,"49,197","Sergio Agüero,Maxi Rodríguez-3",Leo Franco
2008-2009,R16,itJuventus,10,4,5,1,14,7,+7,17,"22,283",Alessandro Del Piero-5,Alex Manninger
2008-2009,R16,itRoma,8,5,0,3,13,7,+6,15,"41,106","Matteo Brighi,Mirko Vučinić-3",Doni
2008-2009,R16,frLyon,8,3,3,2,17,16,+1,12,"37,898",Karim Benzema-5,Hugo Lloris
2008-2009,R16,esReal Madrid,8,4,0,4,9,10,-1,12,"68,750","Raúl,Ruud van Nistelrooy-3",Iker Casillas
2008-2009,R16,ptSporting CP,8,4,0,4,9,20,-11,12,"35,933","Liédson,Derlei-2",Rui Patrício
2008-2009,R16,itInter,8,2,3,3,8,9,-1,9,"45,250","Adriano,Mario Balotelli... -1",Júlio César
2008-2009,GR,uaDynamo Kyiv,10,5,3,2,16,9,+7,18,"13,125","Roman Eremenko,Oleksandr Aliyev... -1",Stanislav Bohush
2008-2009,GR,cyAnorthosis,12,5,3,4,18,12,+6,18,"17,480","Nikolaos Frousos,Cédric Bardon... -1",Arjan Beqaj
2008-2009,GR,dkAalborg,10,5,3,2,20,15,+5,18,"9,700",Jeppe Curth-2,Karim Zaza
2008-2009,GR,byBATE Borisov,12,4,5,3,12,12,0,17,"14,100","Sergey Krivets,Pavel Nyakhaychyk... -1",Syarhey Vyeramko
2008-2009,GR,uaShakhtar,8,5,0,3,16,8,+8,15,"21,750",Jádson-4,Andriy Pyatov
2008-2009,GR,trFenerbahçe,10,3,3,4,15,14,+1,12,"39,130",Dani Güiza-2,Volkan Demirel
2008-2009,GR,frMarseille,8,3,1,4,8,8,0,10,"49,250",Mamadou Niang-3,Steve Mandanda
2008-2009,GR,itFiorentina,8,2,4,2,7,8,-1,10,"33,140",Alberto Gilardino-4,Sébastien Frey
2008-2009,GR,chBasel,10,2,3,5,9,20,-11,9,"26,455","David Abraham,Eren Derdiyok-1",Franco Costanzo
2008-2009,GR,deWerder Bremen,6,1,4,1,7,9,-2,7,"39,322","Hugo Almeida,Claudio Pizarro-2",Tim Wiese
2008-2009,GR,frBordeaux,6,2,1,3,5,11,-6,7,"28,435",Yoann Gourcuff-2,"Ulrich Ramé,Mathieu Valverde"
2008-2009,GR,sctCeltic,6,1,2,3,4,7,-3,5,"58,146","Shaun Maloney,Scott McDonald... -1",Artur Boruc
2008-2009,GR,ruZenit,6,1,2,3,4,7,-3,5,"20,333",Danny-2,Vyacheslav Malafeev
2008-2009,GR,roSteaua,8,1,2,5,6,14,-8,5,"19,262","Arthuro,Dorin Goian... -1",Róbinson Zapata
2008-2009,GR,roCFR Cluj,6,1,1,4,5,9,-4,4,"20,833","Yssouf Koné,Emmanuel Culio-2",Eduard Stăncioiu
2008-2009,GR,nlPSV Eindhoven,6,1,0,5,5,14,-9,3,"31,000",Danny Koevermans-4,Andreas Isaksson
2007-2008,W,engManchester Utd,13,9,5,0,20,6,+14,32,"80,699",Cristiano Ronaldo-8,Edwin van der Sar
2007-2008,F,engChelsea,13,6,7,1,20,8,+12,25,"43,401",Didier Drogba-6,Petr Čech
2007-2008,SF,engLiverpool,14,8,3,3,34,12,+22,27,"41,626","Steven Gerrard,Fernando Torres-6",Pepe Reina
2007-2008,SF,esBarcelona,12,8,3,1,18,6,+12,27,"78,218",Lionel Messi-6,Víctor Valdés
2007-2008,QF,engArsenal,12,7,3,2,24,9,+15,24,"59,926",Cesc Fàbregas-4,Manuel Almunia
2007-2008,QF,trFenerbahçe,12,7,2,3,18,14,+4,23,"47,542",Deivid-5,Volkan Demirel
2007-2008,QF,itRoma,10,5,2,3,15,11,+4,17,"43,110",Mirko Vučinić-4,Doni
2007-2008,QF,deSchalke 04,10,3,2,5,6,7,-1,11,"53,951",Kevin Kurányi-3,Manuel Neuer
2007-2008,R16,esSevilla,10,8,0,2,25,13,+12,24,"38,188",Frédéric Kanouté-5,Andrés Palop
2007-2008,R16,itInter,8,5,0,3,12,7,+5,15,"40,176",Zlatan Ibrahimović-5,Júlio César
2007-2008,R16,itMilan,8,4,2,2,12,7,+5,14,"48,874",Filippo Inzaghi-4,Zeljko Kalac
2007-2008,R16,ptPorto,8,4,2,2,9,8,+1,14,"44,285",Lisandro López-3,Helton Arruda
2007-2008,R16,grOlympiacos,8,3,3,2,11,10,+1,12,"23,775","Darko Kovačević,Luciano Galletti... -3",Antonios Nikopolidis
2007-2008,R16,esReal Madrid,8,3,2,3,15,13,+2,11,"75,532",Raúl-5,Iker Casillas
2007-2008,R16,frLyon,8,3,2,3,12,12,0,11,"38,308",Karim Benzema-4,Rémy Vercoutre
2007-2008,R16,sctCeltic,10,3,2,5,9,12,-3,11,"58,757","Jiří Jarošík,Scott McDonald... -1",Artur Boruc
2007-2008,GR,noRosenborg,10,6,1,3,21,12,+9,19,"18,787","Yssouf Koné,Steffen Iversen-2",Lars Hirschfeld
2007-2008,GR,sctRangers,10,5,2,3,11,9,+2,17,"50,061",Charlie Adam-2,Allan McGregor
2007-2008,GR,trBeşiktaş,10,5,1,4,11,16,-5,16,"25,649",Bobô-2,Hakan Arıkan
2007-2008,GR,uaShakhtar,10,5,0,5,13,14,-1,15,"26,667",Cristiano Lucarelli-3,Andriy Pyatov
2007-2008,GR,ptBenfica,8,4,1,3,8,7,+1,13,"42,101",Óscar Cardozo-3,Quim
2007-2008,GR,czSlavia Prague,10,3,4,3,8,17,-9,13,"17,333",Zdeněk Šenkeřík-2,Martin Vaniak
2007-2008,GR,deWerder Bremen,8,4,0,4,13,16,-3,12,"36,812",Boubacar Sanogo-3,Tim Wiese
2007-2008,GR,esValencia,8,3,2,3,7,7,0,11,"36,500",David Villa-2,Santiago Cañizares
2007-2008,GR,roSteaua,10,3,2,5,11,13,-2,11,"20,333","Valentin Badea,Dorin Goian... -1",Róbinson Zapata
2007-2008,GR,itLazio,8,2,3,3,12,13,-1,9,"45,567",Goran Pandev-4,Marco Ballotta
2007-2008,GR,ptSporting CP,6,2,1,3,9,8,+1,7,"31,305",Liédson-4,"Rui Patrício,Vladimir Stojković..."
2007-2008,GR,frMarseille,6,2,1,3,6,9,-3,7,"53,032",Mamadou Niang-2,Steve Mandanda
2007-2008,GR,nlPSV Eindhoven,6,2,1,3,3,6,-3,7,"34,333","Jefferson Farfán,Danko Lazović... -1",Heurelho Gomes
2007-2008,GR,uaDynamo Kyiv,8,2,0,6,8,19,-11,6,"32,667",Ismaël Bangoura-2,Oleksandr Shovkovskiy
2007-2008,GR,deStuttgart,6,1,0,5,7,15,-8,3,"51,300",Mario Gómez-3,Raphael Schäfer
2007-2008,GR,ruCSKA Moscow,6,0,1,5,7,14,-7,1,"24,667",Vágner Love-3,"Igor Akinfeev,Veniamin Mandrykin"
2006-2007,W,itMilan,15,9,4,3,23,11,+12,31,"55,496",Kaká-10,Dida
2006-2007,F,engLiverpool,15,9,3,4,22,12,+10,30,"50,527",Peter Crouch-6,Pepe Reina
2006-2007,SF,engManchester Utd,12,8,0,4,23,13,+10,24,"74,081",Wayne Rooney-4,Edwin van der Sar
2006-2007,SF,engChelsea,12,7,3,2,17,9,+8,24,"37,114",Didier Drogba-6,Petr Čech
2006-2007,QF,esValencia,12,5,4,3,19,12,+7,19,"41,708",Fernando Morientes-6,Santiago Cañizares
2006-2007,QF,itRoma,10,5,2,3,13,12,+1,17,"48,032",Francesco Totti-4,Doni
2006-2007,QF,deBayern Munich,10,4,4,2,16,11,+5,16,"65,400",Claudio Pizarro-4,Oliver Kahn
2006-2007,QF,nlPSV Eindhoven,10,4,2,4,8,11,-3,14,"33,340","Alex,Arouna Koné-2",Heurelho Gomes
2006-2007,R16,engArsenal,10,5,3,2,13,6,+7,18,"59,975","Emmanuel Eboué,Júlio Baptista... -1",Jens Lehmann
2006-2007,R16,frLyon,8,4,3,1,12,5,+7,15,"39,786","Karim Benzema,Fred... -2",Grégory Coupet
2006-2007,R16,frLille,10,4,3,3,12,7,+5,15,"36,512","Nicolas Fauvergue,Peter Odemwingie-2",Tony Sylva
2006-2007,R16,esBarcelona,8,4,2,2,14,6,+8,14,"85,626",Eiður Guðjohnsen-3,Víctor Valdés
2006-2007,R16,esReal Madrid,8,4,2,2,18,12,+6,14,"71,854",Ruud van Nistelrooy-6,Iker Casillas
2006-2007,R16,ptPorto,8,3,3,2,11,7,+4,12,"41,014","Lucho González,Lisandro López-3",Helton Arruda
2006-2007,R16,itInter,8,3,3,2,7,7,0,12,"29,487",Julio Ricardo Cruz-3,Júlio César
2006-2007,R16,sctCeltic,8,3,1,4,8,10,-2,10,"58,832",Kenny Miller-3,Artur Boruc
2006-2007,GR,roSteaua,10,4,3,3,16,14,+2,15,"24,155",Nicolae Dică-4,"Carlos Fernandes,Cornel Cernea"
2006-2007,GR,ruCSKA Moscow,8,4,2,2,9,5,+4,14,"24,551","Daniel Carvalho,Ivica Olić... -1",Igor Akinfeev
2006-2007,GR,grAEK Athens,8,4,2,2,11,10,+1,14,"40,990",Júlio César-2,Stefano Sorrentino
2006-2007,GR,dkFC Copenhagen,10,4,2,4,12,12,0,14,"39,680",Marcus Allbäck-3,Jesper Christiansen
2006-2007,GR,uaDynamo Kyiv,10,3,3,4,18,20,-2,12,"36,667",Maksim Shatskikh-2,Oleksandr Shovkovskiy
2006-2007,GR,uaShakhtar,8,3,3,2,10,13,-3,12,"25,400","Ciprian Marica,Matuzalém-2",Bohdan Shust
2006-2007,GR,ptBenfica,8,3,2,3,11,9,+2,11,"45,918",Fabrizio Miccoli-2,Quim
2006-2007,GR,ruSpartak Moscow,10,2,5,3,10,13,-3,11,"35,333","Maksym Kalynychenko,Denis Boyarintsev... -2",Wojciech Kowalewski
2006-2007,GR,deWerder Bremen,6,3,1,2,7,5,+2,10,"36,885","Torsten Frings,Frank Baumann... -1",Tim Wiese
2006-2007,GR,bgLevski Sofia,10,3,1,6,9,19,-10,10,"36,504",Mariyan Ognyanov-1,Georgi Petkov
2006-2007,GR,trGalatasaray,8,2,2,4,13,15,-2,8,"48,018","Saša Ilić,Ümit Karan-2",Faryd Mondragón
2006-2007,GR,frBordeaux,6,2,1,3,6,7,-1,7,"25,964",Julien Faubert-2,Ulrich Ramé
2006-2007,GR,ptSporting CP,6,1,2,3,3,6,-3,5,"29,239","Carlos Bueno,Marco Caneira... -1",Ricardo
2006-2007,GR,deHamburger SV,8,1,2,5,8,16,-8,5,"48,999",Rafael van der Vaart-3,Stefan Wächter
2006-2007,GR,beAnderlecht,6,0,4,2,7,11,-4,4,"21,027","Nicolás Frutos,Mbo Mpenza-2",Daniel Zítka
2006-2007,GR,grOlympiacos,6,0,3,3,6,11,-5,3,"31,101",Nery Castillo-3,Antonios Nikopolidis
2005-2006,W,esBarcelona,13,9,5,0,24,5,+19,32,"88,420",Ronaldinho-7,Víctor Valdés
2005-2006,F,engArsenal,13,8,5,1,15,4,+11,29,"45,212",Thierry Henry-5,Jens Lehmann
2005-2006,SF,esVillarreal,14,5,7,2,12,9,+3,22,"22,917",Diego Forlán-3,Sebastián Viera
2005-2006,SF,itMilan,12,5,5,2,20,10,+10,20,"59,211",Andriy Shevchenko-9,Dida
2005-2006,QF,itInter,12,7,3,2,17,9,+8,24,"23,000",Adriano-5,"Júlio César,Francesco Toldo"
2005-2006,QF,frLyon,10,7,2,1,19,7,+12,23,"39,437","Juninho Pernambucano,John Carew-3",Grégory Coupet
2005-2006,QF,itJuventus,10,6,1,3,16,11,+5,19,"25,416",David Trezeguet-6,Christian Abbiati
2005-2006,QF,ptBenfica,10,4,3,3,8,7,+1,15,"54,237","Fabrizio Miccoli,Simão Sabrosa-2",Marcelo Moretto
2005-2006,R16,engLiverpool,14,8,3,3,20,7,+13,27,"42,543","Luis García,Djibril Cissé-2",Pepe Reina
2005-2006,R16,nlAjax,10,4,4,2,17,12,+5,16,"46,631","Yannis Anastasiou,Nigel de Jong-3",Maarten Stekelenburg
2005-2006,R16,sctRangers,10,3,6,1,14,11,+3,15,"49,040",Peter Løvenkrands-4,Ronald Waterreus
2005-2006,R16,deBayern Munich,8,4,2,2,12,9,+3,14,"65,882",Sebastian Deisler-3,Oliver Kahn
2005-2006,R16,deWerder Bremen,10,4,1,5,20,18,+2,13,"37,919",Johan Micoud-4,Andreas Reinke
2005-2006,R16,engChelsea,8,3,3,2,9,4,+5,12,"36,788","Ricardo Carvalho,Frank Lampard... -2",Petr Čech
2005-2006,R16,esReal Madrid,8,3,2,3,10,9,+1,11,"69,796","Iván Helguera,Raúl-2",Iker Casillas
2005-2006,R16,nlPSV Eindhoven,8,3,1,4,4,11,-7,10,"33,250",Jefferson Farfán-2,Heurelho Gomes
2005-2006,GR,chThun,10,4,2,4,11,11,0,14,"31,011","Adriano Pimenta,Nelson Ferreira... -1",Eldin Jakupović
2005-2006,GR,skArtmedia,12,3,5,4,14,16,-2,14,"14,356","Balázs Borbély,Ján Kozák-2",Juraj Čobej
2005-2006,GR,itUdinese,8,4,1,3,14,14,0,13,"28,133",Vincenzo Iaquinta-4,Morgan De Sanctis
2005-2006,GR,engManchester Utd,8,3,3,2,9,4,+5,12,"64,736","Ryan Giggs,Paul Scholes... -1",Edwin van der Sar
2005-2006,GR,beAnderlecht,10,4,0,6,10,10,0,12,"21,649",Vincent Kompany-1,Silvio Proto
2005-2006,GR,esBetis,8,3,2,3,6,9,-3,11,"37,333","Arzu,Daniel Martín... -1",Toni Doblas
2005-2006,GR,beClub Brugge,8,3,1,4,7,8,-1,10,"27,753","Boško Balaban,Javier Portillo-2",Tomislav Butina
2005-2006,GR,atRapid Wien,10,3,1,6,14,19,-5,10,"44,600",Marek Kincl-2,Helge Payer
2005-2006,GR,deSchalke 04,6,2,2,2,12,9,+3,8,"53,804",Levan Kobiashvili-3,Frank Rost
2005-2006,GR,noRosenborg,8,2,2,4,10,14,-4,8,"21,053","Daniel Braaten,Thorstein Helstad... -1",Espen Johnsen
2005-2006,GR,grPanathinaikos,8,2,1,5,9,20,-11,7,"45,000","Constantinos Charalambides,Ezequiel González... -1",Mario Galinović
2005-2006,GR,frLille,6,1,3,2,1,2,-1,6,"59,269",Milenko Ačimovič-1,Tony Sylva
2005-2006,GR,ptPorto,6,1,2,3,8,9,-1,5,"38,855",Pepe-2,Vítor Baía
2005-2006,GR,grOlympiacos,6,1,1,4,7,13,-6,4,"30,337","Pantelis Kafes,Rivaldo-2",Antonios Nikopolidis
2005-2006,GR,trFenerbahçe,6,1,1,4,7,14,-7,4,"44,298",Alex-3,Volkan Demirel
2005-2006,GR,czSparta Prague,6,0,2,4,2,9,-7,2,"12,382","Miroslav Matušovič,Martin Petráš-1",Jaromír Blažek
2004-2005,W,engLiverpool,15,8,5,3,20,10,+10,29,"48,916",Luis García-5,Jerzy Dudek
2004-2005,F,itMilan,13,9,3,2,23,9,+14,30,"78,489",Hernán Crespo-6,Dida
2004-2005,SF,nlPSV Eindhoven,14,7,3,4,21,15,+6,24,"31,758","DaMarcus Beasley,Phillip Cocu-3",Heurelho Gomes
2004-2005,SF,engChelsea,12,6,2,4,21,13,+8,20,"39,254",Didier Drogba-5,Petr Čech
2004-2005,QF,itJuventus,12,7,3,2,15,7,+8,24,"29,334","Pavel Nedvěd,Alessandro Del Piero... -2",Gianluigi Buffon
2004-2005,QF,itInter,12,6,4,2,23,12,+11,22,"46,356",Adriano-7,Francesco Toldo
2004-2005,QF,frLyon,10,6,3,1,29,12,+17,21,"39,416",Sylvain Wiltord-6,Grégory Coupet
2004-2005,QF,deBayern Munich,10,5,1,4,20,13,+7,16,"54,400",Roy Makaay-7,Oliver Kahn
2004-2005,R16,esReal Madrid,10,6,2,2,17,11,+6,20,"67,193","Luís Figo,Raúl-4",Iker Casillas
2004-2005,R16,frMonaco,10,6,0,4,19,7,+12,18,"15,581",Javier Saviola-4,Flavio Roma
2004-2005,R16,engManchester Utd,10,5,2,3,19,12,+7,17,"66,849",Ruud van Nistelrooy-8,Roy Carroll
2004-2005,R16,deLeverkusen,10,4,2,4,21,15,+6,14,"22,500","Dimitar Berbatov,França... -3",Hans-Jörg Butt
2004-2005,R16,engArsenal,8,3,4,1,13,9,+4,13,"35,022",Thierry Henry-5,Jens Lehmann
2004-2005,R16,esBarcelona,8,4,1,3,13,11,+2,13,"67,579","Samuel Eto'o,Ronaldinho-4",Víctor Valdés
2004-2005,R16,deWerder Bremen,8,4,1,3,14,16,-2,13,"36,761",Ivan Klasnić-5,Andreas Reinke
2004-2005,R16,ptPorto,8,2,3,3,6,10,-4,9,"50,005",Benni McCarthy-3,Vítor Baía
2004-2005,GR,uaShakhtar,10,5,1,4,15,13,+2,16,"24,780","Julius Aghahowa,Matuzalém-2",Jan Laštůvka
2004-2005,GR,ruCSKA Moscow,10,4,3,3,10,7,+3,15,"23,432",Sergei Semak-4,Igor Akinfeev
2004-2005,GR,noRosenborg,10,4,2,4,15,17,-2,14,"20,912",Thorstein Helstad-2,Espen Johnsen
2004-2005,GR,ilMaccabi Tel Aviv,10,4,2,4,9,12,-3,14,"20,340",Baruch Dego-4,Liran Strauber
2004-2005,GR,uaDynamo Kyiv,8,4,1,3,14,10,+4,13,"78,333","Florin Cernat,Diogo Rincón-2",Oleksandr Shovkovskiy
2004-2005,GR,grOlympiacos,6,3,1,2,5,5,0,10,"32,782","Predrag Đorđević,Ioannis Okkas... -1",Antonios Nikopolidis
2004-2005,GR,grPanathinaikos,6,2,3,1,11,8,+3,9,"11,959",Ezequiel González-3,Kostas Chalkias
2004-2005,GR,trFenerbahçe,6,3,0,3,10,13,-3,9,"36,701",Tuncay Şanlı-5,Rüştü Reçber
2004-2005,GR,czSparta Prague,10,2,2,6,8,17,-9,8,"14,711","Tomáš Jun,Lukáš Zelenka-1",Jaromír Blažek
2004-2005,GR,esValencia,6,2,1,3,6,10,-4,7,"35,945",Vicente Rodríguez-2,Santiago Cañizares
2004-2005,GR,esLa Coruña,8,1,3,4,3,9,-6,6,"17,473",José Molina
2004-2005,GR,frParis S-G,6,1,2,3,3,8,-5,5,"40,629","Charles-Édouard Coridon,Fabrice Pancrate... -1",Lionel Letizi
2004-2005,GR,sctCeltic,6,1,2,3,4,10,-6,5,"58,740","John Hartson,Stanislav Varga... -1",David Marshall
2004-2005,GR,nlAjax,6,1,1,4,6,10,-4,4,"49,185","Tomáš Galásek,Nicolae Mitea... -1","Bogdan Lobonț,Hans Vonk..."
2004-2005,GR,beAnderlecht,8,1,0,7,7,18,-11,3,"21,519",Christian Wilhelmsson-2,Daniel Zítka
2004-2005,GR,itRoma,6,0,1,5,4,16,-12,1,"19,027","Antonio Cassano,Vincenzo Montella... -1",Ivan Pelizzoli
2003-2004,W,ptPorto,13,7,6,1,20,12,+8,27,"45,283",Benni McCarthy-4,Vítor Baía
2003-2004,F,frMonaco,13,6,4,4,27,19,+8,22,"22,558",Fernando Morientes-9,Flavio Roma
2003-2004,SF,engChelsea,14,8,4,2,21,10,+11,28,"38,013",Frank Lampard-4,Carlo Cudicini
2003-2004,SF,esLa Coruña,14,7,3,4,20,17,+3,24,"26,079",Albert Luque-4,José Molina
2003-2004,QF,esReal Madrid,10,6,3,1,18,11,+7,21,"59,429",Ronaldo-4,Iker Casillas
2003-2004,QF,engArsenal,10,5,2,3,16,11,+5,17,"35,009",Thierry Henry-5,Jens Lehmann
2003-2004,QF,itMilan,10,5,2,3,12,9,+3,17,"47,132","Kaká,Andriy Shevchenko-4",Dida
2003-2004,QF,frLyon,10,5,2,3,11,11,0,17,"38,740",Juninho Pernambucano-5,Grégory Coupet
2003-2004,R16,engManchester Utd,8,5,1,2,15,5,+10,16,"66,849",Ruud van Nistelrooy-4,Tim Howard
2003-2004,R16,ruLoko Moscow,10,4,2,4,12,11,+1,14,"26,750",Dmitri Loskov-2,Sergei Ovchinnikov
2003-2004,R16,itJuventus,8,4,1,3,15,8,+7,13,"17,231",David Trezeguet-4,Gianluigi Buffon
2003-2004,R16,deStuttgart,8,4,1,3,9,7,+2,13,"46,919",Kevin Kurányi-3,Timo Hildebrand
2003-2004,R16,czSparta Prague,10,3,4,3,11,13,-2,13,"17,994",Karel Poborský-2,Jaromír Blažek
2003-2004,R16,esCelta Vigo,10,3,3,4,12,13,-1,12,"20,803",José Ignacio-2,José Manuel Pinto
2003-2004,R16,deBayern Munich,8,2,4,2,7,7,0,10,"54,500",Roy Makaay-5,Oliver Kahn
2003-2004,R16,esReal Sociedad,8,2,3,3,8,10,-2,9,"29,148",Darko Kovačević-2,Sander Westerveld
2003-2004,GR,sctCeltic,10,6,1,3,18,7,+11,19,"58,941",Chris Sutton-3,Magnus Hedman
2003-2004,GR,beAnderlecht,10,5,2,3,11,9,+2,17,"22,053",Aruna Dindane-2,Daniel Zítka
2003-2004,GR,uaDynamo Kyiv,8,4,1,3,13,9,+4,13,"79,250",Diogo Rincón-3,Oleksandr Shovkovskiy
2003-2004,GR,trGalatasaray,8,4,1,3,12,8,+4,13,"47,929",Hakan Şükür-5,Faryd Mondragón
2003-2004,GR,itLazio,8,3,2,3,10,11,-1,11,"32,670",Simone Inzaghi-3,Angelo Peruzzi
2003-2004,GR,beClub Brugge,8,3,2,3,8,9,-1,11,"27,505",Rune Lange-2,Dany Verlinden
2003-2004,GR,nlPSV Eindhoven,6,3,1,2,8,7,+1,10,"28,167","Wilfred Bouma,John de Jong... -2",Ronald Waterreus
2003-2004,GR,nlAjax,8,3,1,4,9,9,0,10,"49,365",Wesley Sonck-4,Bogdan Lobonț
2003-2004,GR,frMarseille,8,2,2,4,10,11,-1,8,"54,935",Didier Drogba-5,Vedran Runje
2003-2004,GR,itInter,6,2,2,2,8,11,-3,8,"34,033","Daniele Adani,Christian Vieri-2",Francesco Toldo
2003-2004,GR,rsPartizan,10,1,5,4,7,12,-5,8,"31,441",Andrija Delibašić-3,Đorđe Pantić
2003-2004,GR,sctRangers,8,2,2,4,7,12,-5,8,"48,425","Emerson,Michael Mols... -1",Stefan Klos
2003-2004,GR,trBeşiktaş,6,2,1,3,5,7,-2,7,"31,379","Daniel Pancu,Sergen Yalçın-2",Óscar Córdoba
2003-2004,GR,grAEK Athens,8,1,2,5,4,13,-9,5,"10,238",Vasilios Tsiartas-1,Chrisostomos Michailidis
2003-2004,GR,grOlympiacos,6,1,1,4,6,13,-7,4,"13,005","Nery Castillo,Ieroklis Stoltidis-2",Fanis Katergiannakis
2003-2004,GR,grPanathinaikos,6,1,1,4,5,13,-8,4,"9,469",Michalis Konstantinou-2,Antonios Nikopolidis
